titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt18950428	2	Episódio #1.3	PT	pt	\N	\N	0
tt18950428	3	एपिसोड #1.3	IN	hi	\N	\N	0
tt18950428	4	Épisode #1.3	FR	fr	\N	\N	0
tt18950428	5	Episodio #1.3	IT	it	\N	\N	0
tt18950428	6	Folge #1.3	DE	de	\N	\N	0
tt18950428	7	エピソード #1.3	JP	ja	\N	\N	0
tt18950428	8	Episodio #1.3	ES	es	\N	\N	0
tt1898029	1	Episode dated 30 June 1999	\N	\N	original	\N	1
tt1898029	2	Episódio datado de 30 Junho de 1999	PT	pt	\N	\N	0
tt1898029	3	30 जून 1999 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt1898029	4	Épisode datant du 30 juin 1999	FR	fr	\N	\N	0
tt1898029	5	Episodio datato 30 giugno 1999	IT	it	\N	\N	0
tt1898029	6	Folge vom 30. Juni 1999	DE	de	\N	\N	0
tt1898029	7	1999年6月30日 のエピソード	JP	ja	\N	\N	0
tt1898029	8	Episodio fechado 30 junio 1999	ES	es	\N	\N	0
tt19037352	1	Episode #6.83	\N	\N	original	\N	1
tt19037352	2	Episódio #6.83	PT	pt	\N	\N	0
tt19037352	3	एपिसोड #6.83	IN	hi	\N	\N	0
tt19037352	4	Épisode #6.83	FR	fr	\N	\N	0
tt19037352	5	Episodio #6.83	IT	it	\N	\N	0
tt19037352	6	Folge #6.83	DE	de	\N	\N	0
tt19037352	7	エピソード #6.83	JP	ja	\N	\N	0
tt19037352	8	Episodio #6.83	ES	es	\N	\N	0
tt19042944	1	Bruno Weber Park	\N	\N	original	\N	1
tt19042944	2	Bruno Weber Park	CH	\N	\N	\N	0
tt19043092	1	Episode #1.57	\N	\N	original	\N	1
tt19043092	2	Episódio #1.57	PT	pt	\N	\N	0
tt19043092	3	एपिसोड #1.57	IN	hi	\N	\N	0
tt19043092	4	Épisode #1.57	FR	fr	\N	\N	0
tt19043092	5	Episodio #1.57	IT	it	\N	\N	0
tt19043092	6	Folge #1.57	DE	de	\N	\N	0
tt19043092	7	エピソード #1.57	JP	ja	\N	\N	0
tt19043092	8	Episodio #1.57	ES	es	\N	\N	0
tt19043582	1	The Last Straw	\N	\N	original	\N	1
tt19043582	2	The Last Straw	GB	\N	\N	\N	0
tt1906188	1	Episode #16.171	\N	\N	original	\N	1
tt1906188	2	Episódio #16.171	PT	pt	\N	\N	0
tt1906188	3	एपिसोड #16.171	IN	hi	\N	\N	0
tt1906188	4	Épisode #16.171	FR	fr	\N	\N	0
tt1906188	5	Episodio #16.171	IT	it	\N	\N	0
tt1906188	6	Folge #16.171	DE	de	\N	\N	0
tt1906188	7	エピソード #16.171	JP	ja	\N	\N	0
tt1906188	8	Episodio #16.171	ES	es	\N	\N	0
tt19063942	1	Tarantula Creeping on the African Bullfrog	\N	\N	original	\N	1
tt19063942	2	Tarantula Creeping on the African bullfrog	JP	\N	imdbDisplay	\N	0
tt1908005	1	Power of Prayer	\N	\N	original	\N	1
tt1913945	1	Episode #2.35	\N	\N	original	\N	1
tt1913945	2	Episódio #2.35	PT	pt	\N	\N	0
tt1913945	3	एपिसोड #2.35	IN	hi	\N	\N	0
tt1913945	4	Épisode #2.35	FR	fr	\N	\N	0
tt1913945	5	Episodio #2.35	IT	it	\N	\N	0
tt1913945	6	Folge #2.35	DE	de	\N	\N	0
tt1913945	7	エピソード #2.35	JP	ja	\N	\N	0
tt1913945	8	Episodio #2.35	ES	es	\N	\N	0
tt1915576	1	La guía del silencio	\N	\N	original	\N	1
tt1915576	2	La guía del silencio	ES	\N	imdbDisplay	\N	0
tt1915722	1	Episode dated 30 December 1997	\N	\N	original	\N	1
tt1915722	2	Episódio datado de 30 Dezembro de 1997	PT	pt	\N	\N	0
tt1915722	3	30 दिसम्बर 1997 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt1915722	4	Épisode datant du 30 décembre 1997	FR	fr	\N	\N	0
tt1915722	5	Episodio datato 30 dicembre 1997	IT	it	\N	\N	0
tt1915722	6	Folge vom 30. Dezember 1997	DE	de	\N	\N	0
tt1915722	7	1997年12月30日 のエピソード	JP	ja	\N	\N	0
tt1915722	8	Episodio fechado 30 diciembre 1997	ES	es	\N	\N	0
tt1919183	1	VigasioSexploitation Vol.2	\N	\N	original	\N	1
tt1919183	2	VigasioSexploitation Vol.2	IN	en	imdbDisplay	\N	0
tt1919183	3	VigasioSexploitation Vol.2	IT	\N	imdbDisplay	\N	0
tt1919717	1	Episode dated 19 September 2000	\N	\N	original	\N	1
tt1919717	2	Episódio datado de 19 Setembro de 2000	PT	pt	\N	\N	0
tt1919717	3	19 सितम्बर 2000 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt1919717	4	Épisode datant du 19 septembre 2000	FR	fr	\N	\N	0
tt1919717	5	Episodio datato 19 settembre 2000	IT	it	\N	\N	0
tt1919717	6	Folge vom 19. September 2000	DE	de	\N	\N	0
tt1919717	7	2000年9月19日 のエピソード	JP	ja	\N	\N	0
tt1919717	8	Episodio fechado 19 septiembre 2000	ES	es	\N	\N	0
tt1926338	1	The Tachycardia Waltz	\N	\N	original	\N	1
tt1926338	2	The Tachycardia Waltz	US	\N	imdbDisplay	\N	0
tt19266714	1	Dr. Thomas Kinne	\N	\N	original	\N	1
tt19352018	1	Hittite Monuments	\N	\N	original	\N	1
tt19355408	1	Episode #1.1	\N	\N	original	\N	1
tt19355408	2	Episódio #1.1	PT	pt	\N	\N	0
tt19355408	3	एपिसोड #1.1	IN	hi	\N	\N	0
tt19355408	4	Épisode #1.1	FR	fr	\N	\N	0
tt19355408	5	Episodio #1.1	IT	it	\N	\N	0
tt19355408	6	Folge #1.1	DE	de	\N	\N	0
tt19355408	7	エピソード #1.1	JP	ja	\N	\N	0
tt19355408	8	Episodio #1.1	ES	es	\N	\N	0
tt19357638	1	"Ghost in the Shell: Stand Alone Complex 1x26 REACTION!! ""Stand Alone Complex"""	\N	\N	original	\N	1
tt19362570	1	Episode #20.49	\N	\N	original	\N	1
tt19362570	2	Episódio #20.49	PT	pt	\N	\N	0
tt19362570	3	एपिसोड #20.49	IN	hi	\N	\N	0
tt19362570	4	Épisode #20.49	FR	fr	\N	\N	0
tt19362570	5	Episodio #20.49	IT	it	\N	\N	0
tt19362570	6	Folge #20.49	DE	de	\N	\N	0
tt19362570	7	エピソード #20.49	JP	ja	\N	\N	0
tt19362570	8	Episodio #20.49	ES	es	\N	\N	0
tt19382592	1	Black Widow Is Coming To Disney Plus - Why I'm Not Watching It	\N	\N	original	\N	1
tt19400822	1	Episode #1.5	\N	\N	original	\N	1
tt19400822	2	Episódio #1.5	PT	pt	\N	\N	0
tt19400822	3	एपिसोड #1.5	IN	hi	\N	\N	0
tt19400822	4	Épisode #1.5	FR	fr	\N	\N	0
tt19400822	5	Episodio #1.5	IT	it	\N	\N	0
tt19400822	6	Folge #1.5	DE	de	\N	\N	0
tt19400822	7	エピソード #1.5	JP	ja	\N	\N	0
tt19400822	8	Episodio #1.5	ES	es	\N	\N	0
tt19400828	1	Episode #1.7507	\N	\N	original	\N	1
tt19400828	2	Episódio #1.7507	PT	pt	\N	\N	0
tt19400828	3	एपिसोड #1.7507	IN	hi	\N	\N	0
tt19400828	4	Épisode #1.7507	FR	fr	\N	\N	0
tt19400828	5	Episodio #1.7507	IT	it	\N	\N	0
tt19400828	6	Folge #1.7507	DE	de	\N	\N	0
tt19400828	7	エピソード #1.7507	JP	ja	\N	\N	0
tt19400828	8	Episodio #1.7507	ES	es	\N	\N	0
tt19402946	1	Verdi: La Forza Del Destino	\N	\N	original	\N	1
tt19402946	2	Verdi: La Forza Del Destino	DE	\N	imdbDisplay	\N	0
tt1946842	1	Episode #1.172	\N	\N	original	\N	1
tt1946842	2	Episódio #1.172	PT	pt	\N	\N	0
tt1946842	3	एपिसोड #1.172	IN	hi	\N	\N	0
tt1946842	4	Épisode #1.172	FR	fr	\N	\N	0
tt1946842	5	Episodio #1.172	IT	it	\N	\N	0
tt1946842	6	Folge #1.172	DE	de	\N	\N	0
tt1946842	7	エピソード #1.172	JP	ja	\N	\N	0
tt1946842	8	Episodio #1.172	ES	es	\N	\N	0
tt19514918	1	Dar El Ghezlane S2 - Ep 20 - dar alghizlan almawsim althaani alhalqa	\N	\N	original	\N	1
tt1952079	1	Episode dated 12 February 1996	\N	\N	original	\N	1
tt1952079	2	Episódio datado de 12 Fevereiro de 1996	PT	pt	\N	\N	0
tt1952079	3	12 फ़रवरी 1996 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt1952079	4	Épisode datant du 12 février 1996	FR	fr	\N	\N	0
tt1952079	5	Episodio datato 12 febbraio 1996	IT	it	\N	\N	0
tt1952079	6	Folge vom 12. Februar 1996	DE	de	\N	\N	0
tt1952079	7	1996年2月12日 のエピソード	JP	ja	\N	\N	0
tt1952079	8	Episodio fechado 12 febrero 1996	ES	es	\N	\N	0
tt1953389	1	Pilot	\N	\N	original	\N	1
tt1954818	1	Shatru	\N	\N	original	\N	1
tt1954818	2	Shatru	IN	bn	\N	alternative spelling	0
tt1954818	3	Shatru	IN	en	imdbDisplay	\N	0
tt1954818	4	Shatru	IN	hi	imdbDisplay	\N	0
tt1960677	1	Episode #1.2599	\N	\N	original	\N	1
tt1960677	2	Episódio #1.2599	PT	pt	\N	\N	0
tt1960677	3	एपिसोड #1.2599	IN	hi	\N	\N	0
tt1960677	4	Épisode #1.2599	FR	fr	\N	\N	0
tt1960677	5	Episodio #1.2599	IT	it	\N	\N	0
tt1960677	6	Folge #1.2599	DE	de	\N	\N	0
tt1960677	7	エピソード #1.2599	JP	ja	\N	\N	0
tt1960677	8	Episodio #1.2599	ES	es	\N	\N	0
tt1961910	1	Episode dated 23 October 1999	\N	\N	original	\N	1
tt1961910	2	Episódio datado de 23 Outubro de 1999	PT	pt	\N	\N	0
tt1961910	3	23 अक्टूबर 1999 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt1961910	4	Épisode datant du 23 octobre 1999	FR	fr	\N	\N	0
tt1961910	5	Episodio datato 23 ottobre 1999	IT	it	\N	\N	0
tt1961910	6	Folge vom 23. Oktober 1999	DE	de	\N	\N	0
tt1961910	7	1999年10月23日 のエピソード	JP	ja	\N	\N	0
tt1961910	8	Episodio fechado 23 octubre 1999	ES	es	\N	\N	0
tt19632890	1	Episode #1.63	\N	\N	original	\N	1
tt19632890	2	Episódio #1.63	PT	pt	\N	\N	0
tt19632890	3	एपिसोड #1.63	IN	hi	\N	\N	0
tt19632890	4	Épisode #1.63	FR	fr	\N	\N	0
tt19632890	5	Episodio #1.63	IT	it	\N	\N	0
tt19632890	6	Folge #1.63	DE	de	\N	\N	0
tt19632890	7	エピソード #1.63	JP	ja	\N	\N	0
tt19632890	8	Episodio #1.63	ES	es	\N	\N	0
tt19638270	1	Episode dated 12 April 2022	\N	\N	original	\N	1
tt19638270	2	Episódio datado de 12 Abril de 2022	PT	pt	\N	\N	0
tt19638270	3	12 अप्रैल 2022 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt19638270	4	Épisode datant du 12 avril 2022	FR	fr	\N	\N	0
tt19638270	5	Episodio datato 12 aprile 2022	IT	it	\N	\N	0
tt19638270	6	Folge vom 12. April 2022	DE	de	\N	\N	0
tt19638270	7	2022年4月12日 のエピソード	JP	ja	\N	\N	0
tt19638270	8	Episodio fechado 12 abril 2022	ES	es	\N	\N	0
tt19671026	1	Episode #1.64	\N	\N	original	\N	1
tt19671026	2	Episódio #1.64	PT	pt	\N	\N	0
tt19671026	3	एपिसोड #1.64	IN	hi	\N	\N	0
tt19671026	4	Épisode #1.64	FR	fr	\N	\N	0
tt19671026	5	Episodio #1.64	IT	it	\N	\N	0
tt19671026	6	Folge #1.64	DE	de	\N	\N	0
tt19671026	7	エピソード #1.64	JP	ja	\N	\N	0
tt19671026	8	Episodio #1.64	ES	es	\N	\N	0
tt1969764	1	Episode #2.8	\N	\N	original	\N	1
tt1969764	2	Episódio #2.8	PT	pt	\N	\N	0
tt1969764	3	एपिसोड #2.8	IN	hi	\N	\N	0
tt1969764	4	Épisode #2.8	FR	fr	\N	\N	0
tt1969764	5	Episodio #2.8	IT	it	\N	\N	0
tt1969764	6	Folge #2.8	DE	de	\N	\N	0
tt1969764	7	エピソード #2.8	JP	ja	\N	\N	0
tt1969764	8	Episodio #2.8	ES	es	\N	\N	0
tt19716138	1	Episode #1.6	\N	\N	original	\N	1
tt19716138	2	Episódio #1.6	PT	pt	\N	\N	0
tt19716138	3	एपिसोड #1.6	IN	hi	\N	\N	0
tt19716138	4	Épisode #1.6	FR	fr	\N	\N	0
tt19716138	5	Episodio #1.6	IT	it	\N	\N	0
tt19716138	6	Folge #1.6	DE	de	\N	\N	0
tt19716138	7	エピソード #1.6	JP	ja	\N	\N	0
tt19716138	8	Episodio #1.6	ES	es	\N	\N	0
tt19723750	1	Episode #1.8143	\N	\N	original	\N	1
tt19723750	2	Episódio #1.8143	PT	pt	\N	\N	0
tt19723750	3	एपिसोड #1.8143	IN	hi	\N	\N	0
tt19723750	4	Épisode #1.8143	FR	fr	\N	\N	0
tt19723750	5	Episodio #1.8143	IT	it	\N	\N	0
tt19723750	6	Folge #1.8143	DE	de	\N	\N	0
tt19723750	7	エピソード #1.8143	JP	ja	\N	\N	0
tt19723750	8	Episodio #1.8143	ES	es	\N	\N	0
tt1972579	1	American Symphony	\N	\N	original	\N	1
tt1972579	2	American Symphony	US	\N	imdbDisplay	\N	0
tt19727142	1	Episode #1.76	\N	\N	original	\N	1
tt19727142	2	Episódio #1.76	PT	pt	\N	\N	0
tt19727142	3	एपिसोड #1.76	IN	hi	\N	\N	0
tt19727142	4	Épisode #1.76	FR	fr	\N	\N	0
tt19727142	5	Episodio #1.76	IT	it	\N	\N	0
tt19727142	6	Folge #1.76	DE	de	\N	\N	0
tt19727142	7	エピソード #1.76	JP	ja	\N	\N	0
tt19727142	8	Episodio #1.76	ES	es	\N	\N	0
tt1979260	1	L'Epée de Bois	\N	\N	original	\N	1
tt1979260	2	L'Epée de Bois	GB	\N	imdbDisplay	\N	0
tt1980271	1	The HABO (Help-A-Brotha-Out) Institute	\N	\N	original	\N	1
tt1980271	2	The HABO (Help-A-Brotha-Out) Institute	US	\N	imdbDisplay	\N	0
tt1984865	1	Super Chicken	\N	\N	original	\N	1
tt1984865	2	Super Chicken	US	\N	imdbDisplay	\N	0
tt1984865	3	Super Galo	BR	\N	imdbDisplay	\N	0
tt1984865	4	スーパーチキン	JP	ja	imdbDisplay	\N	0
tt19849384	1	Episode #1.9	\N	\N	original	\N	1
tt19849384	2	Episódio #1.9	PT	pt	\N	\N	0
tt19849384	3	एपिसोड #1.9	IN	hi	\N	\N	0
tt19849384	4	Épisode #1.9	FR	fr	\N	\N	0
tt19849384	5	Episodio #1.9	IT	it	\N	\N	0
tt19849384	6	Folge #1.9	DE	de	\N	\N	0
tt19849384	7	エピソード #1.9	JP	ja	\N	\N	0
tt19849384	8	Episodio #1.9	ES	es	\N	\N	0
tt19861232	1	Episode #3.3	\N	\N	original	\N	1
tt19861232	2	Episódio #3.3	PT	pt	\N	\N	0
tt19861232	3	एपिसोड #3.3	IN	hi	\N	\N	0
tt19861232	4	Épisode #3.3	FR	fr	\N	\N	0
tt19861232	5	Episodio #3.3	IT	it	\N	\N	0
tt19861232	6	Folge #3.3	DE	de	\N	\N	0
tt19861232	7	エピソード #3.3	JP	ja	\N	\N	0
tt19861232	8	Episodio #3.3	ES	es	\N	\N	0
tt19867632	1	Episode #1.81	\N	\N	original	\N	1
tt19867632	2	Episódio #1.81	PT	pt	\N	\N	0
tt19867632	3	एपिसोड #1.81	IN	hi	\N	\N	0
tt19867632	4	Épisode #1.81	FR	fr	\N	\N	0
tt19867632	5	Episodio #1.81	IT	it	\N	\N	0
tt19867632	6	Folge #1.81	DE	de	\N	\N	0
tt19867632	7	エピソード #1.81	JP	ja	\N	\N	0
tt19867632	8	Episodio #1.81	ES	es	\N	\N	0
tt1991720	1	Episode #1.6	\N	\N	original	\N	1
tt1991720	2	Episódio #1.6	PT	pt	\N	\N	0
tt1991720	3	एपिसोड #1.6	IN	hi	\N	\N	0
tt1991720	4	Épisode #1.6	FR	fr	\N	\N	0
tt1991720	5	Episodio #1.6	IT	it	\N	\N	0
tt1991720	6	Folge #1.6	DE	de	\N	\N	0
tt1991720	7	エピソード #1.6	JP	ja	\N	\N	0
tt1991720	8	Episodio #1.6	ES	es	\N	\N	0
tt1998270	1	Leadership Award Profiles: The James Irvine Foundation	\N	\N	original	\N	1
tt1998270	2	Leadership Award Profiles: The James Irvine Foundation	US	\N	\N	\N	0
tt1998371	1	Uit huis	\N	\N	original	\N	1
tt1998371	2	Moving-out	US	\N	\N	informal English title	0
tt1998371	3	Uit huis	NL	\N	\N	\N	0
tt2000737	1	Episode dated 22 October 2000	\N	\N	original	\N	1
tt2000737	2	Episódio datado de 22 Outubro de 2000	PT	pt	\N	\N	0
tt2000737	3	22 अक्टूबर 2000 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2000737	4	Épisode datant du 22 octobre 2000	FR	fr	\N	\N	0
tt2000737	5	Episodio datato 22 ottobre 2000	IT	it	\N	\N	0
tt2000737	6	Folge vom 22. Oktober 2000	DE	de	\N	\N	0
tt2000737	7	2000年10月22日 のエピソード	JP	ja	\N	\N	0
tt2000737	8	Episodio fechado 22 octubre 2000	ES	es	\N	\N	0
tt20011016	1	Episode #1.319	\N	\N	original	\N	1
tt20011016	2	Episódio #1.319	PT	pt	\N	\N	0
tt20011016	3	एपिसोड #1.319	IN	hi	\N	\N	0
tt20011016	4	Épisode #1.319	FR	fr	\N	\N	0
tt20011016	5	Episodio #1.319	IT	it	\N	\N	0
tt20011016	6	Folge #1.319	DE	de	\N	\N	0
tt20011016	7	エピソード #1.319	JP	ja	\N	\N	0
tt20011016	8	Episodio #1.319	ES	es	\N	\N	0
tt2004995	1	Show Fifty Two	\N	\N	original	\N	1
tt2009440	1	Broken Pieces	\N	\N	original	\N	1
tt2009440	2	Broken Pieces	US	\N	imdbDisplay	\N	0
tt20119594	1	Episode #2.7	\N	\N	original	\N	1
tt20119594	2	Episódio #2.7	PT	pt	\N	\N	0
tt20119594	3	एपिसोड #2.7	IN	hi	\N	\N	0
tt20119594	4	Épisode #2.7	FR	fr	\N	\N	0
tt20119594	5	Episodio #2.7	IT	it	\N	\N	0
tt20119594	6	Folge #2.7	DE	de	\N	\N	0
tt20119594	7	エピソード #2.7	JP	ja	\N	\N	0
tt20119594	8	Episodio #2.7	ES	es	\N	\N	0
tt20157404	1	Episode #1.5179	\N	\N	original	\N	1
tt20157404	2	Episódio #1.5179	PT	pt	\N	\N	0
tt20157404	3	एपिसोड #1.5179	IN	hi	\N	\N	0
tt20157404	4	Épisode #1.5179	FR	fr	\N	\N	0
tt20157404	5	Episodio #1.5179	IT	it	\N	\N	0
tt20157404	6	Folge #1.5179	DE	de	\N	\N	0
tt20157404	7	エピソード #1.5179	JP	ja	\N	\N	0
tt20157404	8	Episodio #1.5179	ES	es	\N	\N	0
tt2017421	1	Episode #7.23	\N	\N	original	\N	1
tt2017421	2	Episódio #7.23	PT	pt	\N	\N	0
tt2017421	3	एपिसोड #7.23	IN	hi	\N	\N	0
tt2017421	4	Épisode #7.23	FR	fr	\N	\N	0
tt2017421	5	Episodio #7.23	IT	it	\N	\N	0
tt2017421	6	Folge #7.23	DE	de	\N	\N	0
tt2017421	7	エピソード #7.23	JP	ja	\N	\N	0
tt2017421	8	Episodio #7.23	ES	es	\N	\N	0
tt2021354	1	Episode dated 5 February 2001	\N	\N	original	\N	1
tt2021354	2	Episódio datado de 5 Fevereiro de 2001	PT	pt	\N	\N	0
tt2021354	3	5 फ़रवरी 2001 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2021354	4	Épisode datant du 5 février 2001	FR	fr	\N	\N	0
tt2021354	5	Episodio datato 5 febbraio 2001	IT	it	\N	\N	0
tt2021354	6	Folge vom 5. Februar 2001	DE	de	\N	\N	0
tt2021354	7	2001年2月5日 のエピソード	JP	ja	\N	\N	0
tt2021354	8	Episodio fechado 5 febrero 2001	ES	es	\N	\N	0
tt20214664	1	Bringing Banking up to Date	\N	\N	original	\N	1
tt20220924	1	Foretold - Seeing is Believing	\N	\N	original	\N	1
tt20220924	2	Foretold - Seeing is Believing	US	\N	\N	\N	0
tt20224826	1	Gesundheit für alle - Mehr als Medizin	\N	\N	original	\N	1
tt20227754	1	Episode #1.157	\N	\N	original	\N	1
tt20227754	2	Episódio #1.157	PT	pt	\N	\N	0
tt20227754	3	एपिसोड #1.157	IN	hi	\N	\N	0
tt20227754	4	Épisode #1.157	FR	fr	\N	\N	0
tt20227754	5	Episodio #1.157	IT	it	\N	\N	0
tt20227754	6	Folge #1.157	DE	de	\N	\N	0
tt20227754	7	エピソード #1.157	JP	ja	\N	\N	0
tt20227754	8	Episodio #1.157	ES	es	\N	\N	0
tt20243874	1	Doomed to Hell	\N	\N	original	\N	1
tt20257892	1	You Reap What You (Mar)Sau	\N	\N	original	\N	1
tt2029591	1	Episode dated 31 May 2007	\N	\N	original	\N	1
tt2029591	2	Episódio datado de 31 Maio de 2007	PT	pt	\N	\N	0
tt2029591	3	31 मई 2007 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2029591	4	Épisode datant du 31 mai 2007	FR	fr	\N	\N	0
tt2029591	5	Episodio datato 31 maggio 2007	IT	it	\N	\N	0
tt2029591	6	Folge vom 31. Mai 2007	DE	de	\N	\N	0
tt2029591	7	2007年5月31日 のエピソード	JP	ja	\N	\N	0
tt2029591	8	Episodio fechado 31 mayo 2007	ES	es	\N	\N	0
tt2039229	1	Episode dated 2 February 1999	\N	\N	original	\N	1
tt2039229	2	Episódio datado de 2 Fevereiro de 1999	PT	pt	\N	\N	0
tt2039229	3	2 फ़रवरी 1999 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2039229	4	Épisode datant du 2 février 1999	FR	fr	\N	\N	0
tt2039229	5	Episodio datato 2 febbraio 1999	IT	it	\N	\N	0
tt2039229	6	Folge vom 2. Februar 1999	DE	de	\N	\N	0
tt2039229	7	1999年2月2日 のエピソード	JP	ja	\N	\N	0
tt2039229	8	Episodio fechado 2 febrero 1999	ES	es	\N	\N	0
tt20412454	1	Complaining	\N	\N	original	\N	1
tt20421738	1	Episode #1.319	\N	\N	original	\N	1
tt20421738	2	Episódio #1.319	PT	pt	\N	\N	0
tt20421738	3	एपिसोड #1.319	IN	hi	\N	\N	0
tt20421738	4	Épisode #1.319	FR	fr	\N	\N	0
tt20421738	5	Episodio #1.319	IT	it	\N	\N	0
tt20421738	6	Folge #1.319	DE	de	\N	\N	0
tt20421738	7	エピソード #1.319	JP	ja	\N	\N	0
tt20421738	8	Episodio #1.319	ES	es	\N	\N	0
tt20424818	1	Joaquín Reyes: Una y no más	\N	\N	original	\N	1
tt20424818	2	Joaquín Reyes: Una y no más	ES	\N	\N	\N	0
tt20427398	1	Episode #1.687	\N	\N	original	\N	1
tt20427398	2	Episódio #1.687	PT	pt	\N	\N	0
tt20427398	3	एपिसोड #1.687	IN	hi	\N	\N	0
tt20427398	4	Épisode #1.687	FR	fr	\N	\N	0
tt20427398	5	Episodio #1.687	IT	it	\N	\N	0
tt20427398	6	Folge #1.687	DE	de	\N	\N	0
tt20427398	7	エピソード #1.687	JP	ja	\N	\N	0
tt20427398	8	Episodio #1.687	ES	es	\N	\N	0
tt20446680	1	Disney's Live-Action Snow White SLAMMED by Disney Fans!	\N	\N	original	\N	1
tt2046610	1	Episode dated 23 March 2006	\N	\N	original	\N	1
tt2046610	2	Episódio datado de 23 Março de 2006	PT	pt	\N	\N	0
tt2046610	3	23 मार्च 2006 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2046610	4	Épisode datant du 23 mars 2006	FR	fr	\N	\N	0
tt2046610	5	Episodio datato 23 marzo 2006	IT	it	\N	\N	0
tt2046610	6	Folge vom 23. März 2006	DE	de	\N	\N	0
tt2046610	7	2006年3月23日 のエピソード	JP	ja	\N	\N	0
tt2046610	8	Episodio fechado 23 marzo 2006	ES	es	\N	\N	0
tt2047063	1	Episode dated 21 April 1984	\N	\N	original	\N	1
tt2047063	2	Episódio datado de 21 Abril de 1984	PT	pt	\N	\N	0
tt2047063	3	21 अप्रैल 1984 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2047063	4	Épisode datant du 21 avril 1984	FR	fr	\N	\N	0
tt2047063	5	Episodio datato 21 aprile 1984	IT	it	\N	\N	0
tt2047063	6	Folge vom 21. April 1984	DE	de	\N	\N	0
tt2047063	7	1984年4月21日 のエピソード	JP	ja	\N	\N	0
tt2047063	8	Episodio fechado 21 abril 1984	ES	es	\N	\N	0
tt2048356	1	Episode dated 10 January 2009	\N	\N	original	\N	1
tt2048356	2	Episódio datado de 10 Janeiro de 2009	PT	pt	\N	\N	0
tt2048356	3	10 जनवरी 2009 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2048356	4	Épisode datant du 10 janvier 2009	FR	fr	\N	\N	0
tt2048356	5	Episodio datato 10 gennaio 2009	IT	it	\N	\N	0
tt2048356	6	Folge vom 10. Januar 2009	DE	de	\N	\N	0
tt2048356	7	2009年1月10日 のエピソード	JP	ja	\N	\N	0
tt2048356	8	Episodio fechado 10 enero 2009	ES	es	\N	\N	0
tt20503428	1	Episode #1.163	\N	\N	original	\N	1
tt20503428	2	Episódio #1.163	PT	pt	\N	\N	0
tt20503428	3	एपिसोड #1.163	IN	hi	\N	\N	0
tt20503428	4	Épisode #1.163	FR	fr	\N	\N	0
tt20503428	5	Episodio #1.163	IT	it	\N	\N	0
tt20503428	6	Folge #1.163	DE	de	\N	\N	0
tt20503428	7	エピソード #1.163	JP	ja	\N	\N	0
tt20503428	8	Episodio #1.163	ES	es	\N	\N	0
tt2051967	1	Sesión de Tarde	\N	\N	original	\N	1
tt2051967	2	Sesión de Tarde	ES	\N	imdbDisplay	\N	0
tt2052611	1	Episode dated 22 January 2008	\N	\N	original	\N	1
tt2052611	2	Episódio datado de 22 Janeiro de 2008	PT	pt	\N	\N	0
tt2052611	3	22 जनवरी 2008 को प्रसारित एपिसोड	IN	hi	\N	\N	0
tt2052611	4	Épisode datant du 22 janvier 2008	FR	fr	\N	\N	0
tt2052611	5	Episodio datato 22 gennaio 2008	IT	it	\N	\N	0
tt2052611	6	Folge vom 22. Januar 2008	DE	de	\N	\N	0
tt2052611	7	2008年1月22日 のエピソード	JP	ja	\N	\N	0
tt2052611	8	Episodio fechado 22 enero 2008	ES	es	\N	\N	0
tt2058030	1	Nobody	\N	\N	original	\N	1
tt2058030	2	Nobody	GB	\N	imdbDisplay	\N	0
tt20596850	1	Barry Nelson, Dick Shawn, Vivian Vance, Gretchen Wyler - day 5	\N	\N	original	\N	1
tt20596850	2	Barry Nelson, Dick Shawn, Vivian Vance, Gretchen Wyler - day 5	US	\N	\N	\N	0
tt20598470	1	Episode #1.50	\N	\N	original	\N	1
tt20598470	2	Episódio #1.50	PT	pt	\N	\N	0
tt20598470	3	एपिसोड #1.50	IN	hi	\N	\N	0
tt20598470	4	Épisode #1.50	FR	fr	\N	\N	0
tt20598470	5	Episodio #1.50	IT	it	\N	\N	0
tt20598470	6	Folge #1.50	DE	de	\N	\N	0
tt20598470	7	エピソード #1.50	JP	ja	\N	\N	0
tt20598470	8	Episodio #1.50	ES	es	\N	\N	0
tt20601916	1	Why No One Cares About Your Business Cards...	\N	\N	original	\N	1
tt20601916	2	Why No One Cares About Your Business Cards...	CZ	\N	\N	\N	0
tt20633354	1	Principi e principianti	\N	\N	original	\N	1
tt2067187	1	Episode dated 16 April 1999	\N	\N	original	\N	1
